lat,lon,name,city,source
34.008818,-81.0372695,columbia,1,The Chronicle
43.6610277,-70.2548596,portland,1,The Chronicle
46.9753708,-123.8157218,aberdeen,2,The Chronicle
33.7557699,-117.98318,westminster,3,The Chronicle
35.614517,-88.813947,jackson,12,The Chronicle
10.0645894,-2.5059503,wa,8,The Chronicle
41.8756208,-87.6243706,chicago,6,The Chronicle
37.9357576,-122.3477486,richmond,7,The Chronicle
38.3606736,-75.5993692,salisbury,2,The Chronicle
40.3364587,-75.9288612,reading,35,The Chronicle
53.0162014,-2.1812607,stoke-on-trent,1,The Chronicle
-0.9479102,-80.7218044,manta,2,The Chronicle
54.2232521,-4.6951862,peel,3,The Chronicle
38.9716689,-95.2352501,lawrence,10,The Chronicle
53.3820287,-1.4657174,sheffield,9,The Chronicle
-31.0917974,150.931072,tamworth,4,The Chronicle
7.9620654,-11.7366499,bo,1,The Chronicle
54.5205722,-128.6060566,terrace,2,The Chronicle
51.8987643,-8.4712125,cork,1,The Chronicle
39.962398,-76.727392,york,24,The Chronicle
-28.0709343,145.6860056,cunnamulla,3,The Chronicle
-42.8824593,147.3273244,hobart,2,The Chronicle
-38.1496881,144.3615609,geelong,2,The Chronicle
42.0347096,-93.6199485,ames,1,The Chronicle
-25.2925439,-49.2243472,colombo,1,The Chronicle
-41.0521924,145.9061292,burnie,1,The Chronicle
61.218056,-149.9002806,anchorage,1,The Chronicle
51.0621881,3.7102089,gent,2,The Chronicle
-28.8640919,153.0482959,casino,18,The Chronicle
-28.5470523,150.3075193,goondiwindi,9,The Chronicle
34.1819538,-118.3079649,burbank,1,The Chronicle
28.0836269,-80.6081089,melbourne,58,The Chronicle
43.1932336,-80.3842807,paris,11,The Chronicle
35.772096,-78.6386145,raleigh,3,The Chronicle
-41.1797753,146.3608416,devonport,3,The Chronicle
52.9212617,-1.4761491,derby,5,The Chronicle
-27.5648552,151.9542619,toowoomba,316,The Chronicle
51.8629188,-2.2466485,gloucester,2,The Chronicle
25.6792695,-80.3172743,kendall,2,The Chronicle
31.3112936,-92.4451371,alexandria,5,The Chronicle
52.6612577,-8.6302084,limerick,1,The Chronicle
38.8951148,-77.0363716,washington,2,The Chronicle
12.4345376,-86.8773498,leon,1,The Chronicle
-30.7462604,121.4729947,kalgoorlie,1,The Chronicle
36.679138,-121.6403845,salinas,1,The Chronicle
39.9448436,-75.1198694,camden,3,The Chronicle
-17.9640268,122.2176092,broome,1,The Chronicle
5.0901964,-1.83948,manso,1,The Chronicle
52.3710089,4.9001115,amsterdam,3,The Chronicle
37.8043808,-122.2708166,oakland,1,The Chronicle
34.1987,-79.7677001,florence,4,The Chronicle
15.160632,120.5864028,angeles,3,The Chronicle
-31.912864,152.4608481,taree,3,The Chronicle
38.4992518,43.3966821,van,17,The Chronicle
-32.895154,-68.84099,mendoza,2,The Chronicle
43.0171773,-83.7236024,flint,2,The Chronicle
34.5068601,-82.6506264,anderson,7,The Chronicle
33.9400143,-118.1325688,downey,1,The Chronicle
-28.2166899,152.0274742,warwick,50,The Chronicle
37.6057005,61.8460675,mary,23,The Chronicle
6.8025766,-58.1628612,georgetown,2,The Chronicle
33.9623032,-118.3527104,inglewood,5,The Chronicle
-17.8531351,25.8614287,livingstone,2,The Chronicle
34.055735,-117.1888961,redlands,2,The Chronicle
37.8830001,41.1309008,batman,2,The Chronicle
33.8209464,-118.0434066,cypress,1,The Chronicle
45.0156285,-74.728533,cornwall,3,The Chronicle
-27.6160135,152.76087,ipswich,36,The Chronicle
52.5170397,13.3888548,berlin,1,The Chronicle
-14.4656649,132.2631058,katherine,4,The Chronicle
-46.09848,168.94392,gore,3,The Chronicle
33.7490987,-84.3901849,atlanta,2,The Chronicle
-26.1903375,152.6635864,gympie,9,The Chronicle
-3.2165987,40.1165933,malindi,1,The Chronicle
-28.8066667,153.2858333,lismore,17,The Chronicle
-31.3972539,-58.0173305,concordia,1,The Chronicle
-36.3810742,145.3993177,shepparton,2,The Chronicle
-23.8438495,151.2568723,gladstone,28,The Chronicle
4.174718,73.5101438,male,35,The Chronicle
35.2270869,-80.8431268,charlotte,15,The Chronicle
38.0608444,-97.9297743,hutchinson,5,The Chronicle
-21.1415238,149.1867614,mackay,38,The Chronicle
53.3492787,-6.2611661,dublin,2,The Chronicle
53.7589938,-2.7051618,preston,9,The Chronicle
41.9270987,-73.99611,kingston,3,The Chronicle
44.9772995,-93.2654692,minneapolis,2,The Chronicle
-41.2870685,174.7810335,wellington,6,The Chronicle
11.6538962,78.16099,salem,1,The Chronicle
52.1303794,-106.6605124,saskatoon,1,The Chronicle
-7.7171155,109.0128708,cilacap,1,The Chronicle
-25.5460201,152.7007731,maryborough,21,The Chronicle
47.5992959,-122.3288811,seattle,1,The Chronicle
42.3032758,-83.0285111,windsor,1,The Chronicle
-34.9286341,138.5998876,adelaide,20,The Chronicle
53.6288297,11.4148038,schwerin,1,The Chronicle
32.7801052,-96.8000082,dallas,2,The Chronicle
-28.8634654,153.5619701,ballina,7,The Chronicle
-26.8053732,153.1328533,caloundra,23,The Chronicle
49.8493165,-99.9573544,brandon,7,The Chronicle
-41.4338399,147.1373499,launceston,2,The Chronicle
-26.2049999,28.0497222,johannesburg,1,The Chronicle
43.5113941,16.439737,split,21,The Chronicle
14.5906074,120.9799013,manila,1,The Chronicle
42.1014831,-72.589811,springfield,3,The Chronicle
43.7009504,7.2684054,nice,54,The Chronicle
-32.2478964,148.6026502,dubbo,5,The Chronicle
33.8980532,-118.1712034,paramount,3,The Chronicle
40.6639916,-74.2107006,elizabeth,19,The Chronicle
33.4483772,-112.0740374,phoenix,3,The Chronicle
1.2969957,103.8552954,singapore,5,The Chronicle
-29.6912217,152.9337861,grafton,6,The Chronicle
41.5833658,-87.500043,hammond,4,The Chronicle
33.8951959,-118.333907,hawthorne,1,The Chronicle
51.2084734,-2.6517961,wells,6,The Chronicle
-4.6222804,55.4527969,victoria,29,The Chronicle
49.1,-122.65,langley,1,The Chronicle
-24.8653253,152.3516785,bundaberg,32,The Chronicle
-46.60012,168.33801,bluff,2,The Chronicle
-34.4242854,150.8938903,wollongong,3,The Chronicle
-28.7383113,24.763737,kimberley,3,The Chronicle
45.1126249,-72.6173667,sutton,6,The Chronicle
30.6943566,-88.0430541,mobile,38,The Chronicle
-6.1809269,106.8284591,jakarta,4,The Chronicle
32.4464534,-99.7333478,abilene,2,The Chronicle
39.414443,-77.4105783,frederick,3,The Chronicle
-38.1054104,147.0646345,sale,43,The Chronicle
-41.2710849,173.2836756,nelson,6,The Chronicle
48.6928048,6.1838123,nancy,3,The Chronicle
-26.5717226,148.7876982,roma,26,The Chronicle
-26.6547164,153.0917833,maroochydore,14,The Chronicle
-23.3782409,150.5131869,rockhampton,43,The Chronicle
-39.6429882,176.8448108,hastings,4,The Chronicle
